Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","905","Lower-middle-income economies","6121","Value","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2021","2021","%","20.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","905","Lower-middle-income economies","6121","Value","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2022","2022","%","18.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","905","Lower-middle-income economies","6121","Value","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2023","2023","%","18.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","905","Lower-middle-income economies","6121","Value","210090R","Prevalence of moderate or severe food insecurity in the rural adult population (percent) (annual value)","2014","2014","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","905","Lower-middle-income economies","6121","Value","210090R","Prevalence of moderate or severe food insecurity in the rural adult population (percent) (annual value)","2015","2015","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","905","Lower-middle-income economies","6121","Value","210090R","Prevalence of moderate or severe food insecurity in the rural adult population (percent) (annual value)","2016","2016","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","905","Lower-middle-income economies","6121","Value","210090R","Prevalence of moderate or severe food insecurity in the rural adult population (percent) (annual value)","2017","2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","905","Lower-middle-income economies","6121","Value","210090R","Prevalence of moderate or severe food insecurity in the rural adult population (percent) (annual value)","2018","2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","905","Lower-middle-income economies","6121","Value","210090R","Prevalence of moderate or severe food insecurity in the rural adult population (percent) (annual value)","2019","2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","905","Lower-middle-income economies","6121","Value","210090R","Prevalence of moderate or severe food insecurity in the rural adult population (percent) (annual value)","2020","2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","905","Lower-middle-income economies","6121","Value","210090R","Prevalence of moderate or severe food insecurity in the rural adult population (percent) (annual value)","2021","2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","905","Lower-middle-income economies","6121","Value","210090R","Prevalence of moderate or severe food insecurity in the rural adult population (percent) (annual value)","2022","2022","%","46.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","905","Lower-middle-income economies","6121","Value","210090R","Prevalence of moderate or severe food insecurity in the rural adult population (percent) (annual value)","2023","2023","%","45.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","905","Lower-middle-income economies","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20142016","2014-2016","%","29.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","905","Lower-middle-income economies","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","30.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","905","Lower-middle-income economies","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","31.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","905","Lower-middle-income economies","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","33.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","905","Lower-middle-income economies","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","37.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","905","Lower-middle-income economies","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","40.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","905","Lower-middle-income economies","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","43","E","Estimated value",""
"FS","Suite of Food Security Indicators","905","Lower-middle-income economies","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20212023","2021-2023","%","43.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","905","Lower-middle-income economies","6121","Value","210090","Prevalence of moderate or severe food insecurity in the total population (percent) (annual value)","2014","2014","%","29.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","905","Lower-middle-income economies","6121","Value","210090","Prevalence of moderate or severe food insecurity in the total population (percent) (annual value)","2015","2015","%","29.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","905","Lower-middle-income economies","6121","Value","210090","Prevalence of moderate or severe food insecurity in the total population (percent) (annual value)","2016","2016","%","30.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","905","Lower-middle-income economies","6121","Value","210090","Prevalence of moderate or severe food insecurity in the total population (percent) (annual value)","2017","2017","%","30.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","905","Lower-middle-income economies","6121","Value","210090","Prevalence of moderate or severe food insecurity in the total population (percent) (annual value)","2018","2018","%","34","E","Estimated value",""
"FS","Suite of Food Security Indicators","905","Lower-middle-income economies","6121","Value","210090","Prevalence of moderate or severe food insecurity in the total population (percent) (annual value)","2019","2019","%","35.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","905","Lower-middle-income economies","6121","Value","210090","Prevalence of moderate or severe food insecurity in the total population (percent) (annual value)","2020","2020","%","42.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","905","Lower-middle-income economies","6121","Value","210090","Prevalence of moderate or severe food insecurity in the total population (percent) (annual value)","2021","2021","%","43.5","E","Estimated value",""
